ISO3,SPAM short name,2010,2050 Baseline Scenario,Alternative Baseline Scenario,No Productivity Gains After 2010 Scenario,Coordinated Effort Scenario,Highly Ambitious Scenario,Breakthrough Technologies Scenario
BEN,cott,172427.24247531474,275874.61046892434,335963.9663483151,334090.2749352051,258002.82792535968,225613.5345338448,207754.18521872282
BEN,grou,158760.21940082574,255513.3361244236,432920.29655278695,360759.3110087632,226106.9654379261,179651.00960798946,153446.58944210852
BEN,maiz,845183.9063325416,1332770.1420235229,1926431.1339794425,1435215.3730280553,1190286.46830688,924275.038407858,784490.4299473232
BEN,ocer,1666.8420071496273,2491.8829951944826,3458.9443114719393,2875.5084085778276,2265.443989181288,1803.2885599665549,1550.4479821737189
BEN,oilp,24845.73488605227,23559.097761040248,68266.43996182436,29089.2876277162,21793.08765821448,17543.857253252147,14778.882530238447
BEN,ooil,2737.3225312898535,4405.526867234755,7464.354020667629,6220.163931014034,3898.5061453725352,3097.5187501306864,2645.7056321457985
BEN,opul,34463.39310483878,41500.109258811455,70260.13119227934,54921.07084267706,38332.60873214003,31128.69530523904,26232.37889581216
BEN,orts,534.5102116243065,763.8061035418408,1056.3532890291963,1015.5001897933403,678.4614933017742,527.1474549790591,438.82470573595907
BEN,pmil,35698.010153120376,53367.54418312151,74078.66409675806,61583.478172793446,48518.001214412354,38620.22498027508,33205.251350828235
BEN,pota,18.140952636946164,25.92311624142005,35.85199041553636,34.4654609869255,23.02657189387841,17.891065138683228,14.893444558311346
BEN,rcof,347.7871373832533,394.0142837902216,507.7157511482032,455.07285272893813,369.63298029301023,310.62717342366267,268.8874603513414
BEN,rest,101947.20099085945,115497.8119232924,148827.2398972953,133395.97298423483,108350.89537326983,91054.46256727938,78819.25757982305
BEN,rice,50809.75425036589,81192.26870211666,140619.1352465485,105894.02285822401,73961.75016592829,59669.69887285499,43216.36156027135
BEN,sesa,683.4676685944398,1099.992836964037,1863.7353040254611,1553.0800231283465,973.3974990967996,773.4031683806758,660.5923268157227
BEN,smil,35698.010153120376,53367.54418312151,74078.66409675806,61583.478172793446,48518.001214412354,38620.22498027508,33205.251350828235
BEN,sorg,130811.47156109296,195559.5552315554,271453.1992178782,225665.9508213344,177788.9330199937,141519.60963708427,121677.02833089518
BEN,soyb,70329.48019528048,144803.60553039954,121123.01521339432,217534.87860212245,141760.34391896374,129171.7823700383,110401.12477268527
BEN,sugc,479.9648701302076,981.0378730678523,1256.4433285085531,626.6449535605677,889.6232074862877,750.6088577260889,675.4532011141605
BEN,swpo,12306.368745088355,17585.593980273326,24321.093998139484,23380.507097005586,15620.650708509764,12136.851313454232,10103.340452244456
BEN,temf,31452.9429882657,52810.71404498874,75102.42535990724,58677.205424839056,46988.73693854024,36729.49316947399,29976.60460318817
BEN,toba,477.5645109820009,764.0783529888167,930.5053249904885,925.315840367366,714.5796254776117,624.8723562693493,575.4080645501682
BEN,trof,2730.872238167223,4585.240653539231,6520.697554785653,5094.593258497613,4079.752958566557,3189.0037525547255,2602.690544280804
BEN,vege,13879.821707199362,23304.76023969515,33141.83585817889,25893.575360414452,20735.58875545442,16208.302567371478,13228.330570995808
BEN,yams,178493.36823307254,255064.02147839227,352756.6966960662,339114.28701560665,226564.19750684305,176034.6626657889,146540.32437036483
BFA,cass,2661.860853889047,3803.7543956383665,5260.639379365399,5057.190945170835,3378.7382366428365,2625.194325795715,2185.3470345650767
BFA,cott,440032.5350627988,704029.145635047,857376.5588298293,852594.9177700983,658420.5418793982,575763.400958053,530186.5266724812
BFA,cowp,1101883.1544809958,1326865.035090951,2246396.7711155973,1755967.6321919244,1225591.91141646,995264.3047500362,838716.4989624844
BFA,grou,433845.9456250427,698244.3419962507,1183046.459289794,985851.2731862707,617885.2019923304,490934.4572590482,419325.3256432765
BFA,maiz,674912.8947088808,1064269.8562941498,1538331.7208832628,1146076.439321045,950490.9876285895,738070.3028123804,626446.7448802118
BFA,ocer,29469.145126402746,44055.56213991519,61152.84559765816,50837.9163958547,40052.204951976135,31881.469299727025,27411.34216778479
BFA,ooil,36480.60458976505,58712.951000862275,99478.28377304383,82896.8228102506,51955.82893663948,41280.980023809774,35259.61589252164
BFA,opul,31505.364379412345,37938.111897655974,64229.63136056626,50207.13844810361,35042.48122190708,28456.887145844088,23980.8266451666
BFA,pmil,1425165.0761129966,2130582.624674777,2957428.845556452,2458585.8422072446,1936975.215060953,1541828.119758762,1325647.126149909
BFA,pota,797.8779704428287,1140.154201832457,1576.8473641690368,1515.8648287642407,1012.7579745468305,786.887382796014,655.0456061985864
BFA,rest,18010.127125249568,20403.99594308789,26292.016692941153,23565.90870658462,19141.412229475227,16085.801573944278,13924.31410704135
BFA,rice,128074.62099412392,204658.91235051156,354454.4294089646,266923.88190427964,186433.16151239077,150407.6172129759,108934.18417856096
BFA,sesa,117226.78666313874,188668.21585715745,319663.54945634684,266380.67740126373,166954.8776165498,132652.31464541383,113303.26118598662
BFA,smil,1425165.0761129966,2130582.624674777,2957428.845556452,2458585.8422072446,1936975.215060953,1541828.119758762,1325647.126149909
BFA,sorg,2015566.730645421,3013216.8737238958,4182599.8189714695,3477101.643203524,2739403.923796456,2180559.652103732,1874821.5830063059
BFA,soyb,18840.52127346288,38791.34898899334,32447.570186748817,58275.285081638984,37976.09150419798,34603.74947911441,29575.28953887517
BFA,sugc,4457.978793751759,9112.012787138696,11670.016000384529,5820.3632974778175,8262.940978008231,6971.756848032149,6273.70091882305
BFA,swpo,7380.452212991865,10546.542095147732,14585.998172092231,14021.903529734349,9368.114061754135,7278.788161689641,6059.238345928701
BFA,temf,12754.31635962665,21414.993005864497,30454.386820745684,23793.882860704103,19054.153898317367,14893.982282897592,12155.654198691058
BFA,toba,1112.4607704799378,1779.8793120643286,2167.5619669603507,2155.4733424301035,1664.574696083416,1455.606450901487,1340.3820512407706
BFA,trof,575.1149579287493,965.6403725877743,1373.2428223751315,1072.9087749236292,859.1859107624869,671.5963249221873,548.12020934388
BFA,vege,5074.975188038904,8521.080635949531,12117.878616486472,9467.64700987174,7581.696700666285,5926.353746098306,4836.7659789288655
BFA,yams,11853.492820330304,16938.441899817877,23426.0746659802,22520.101481653404,15045.80878873044,11690.213651599246,9731.536247020898
BGD,bana,52642.0693874441,64550.304358355235,72875.00230232603,75457.56378881856,62723.154599645764,56364.65718897062,48136.964420898075
BGD,barl,517.3871375947504,717.8168181185698,655.8716353778477,809.6356467550467,704.5584779119021,661.3447511243478,610.6467647440346
BGD,bean,60108.574699955905,64490.584956299186,63607.81726306101,85828.37265671832,64175.72837198938,59629.037503086525,52522.70140273757
BGD,chic,7781.7166878141115,8349.016153958068,8234.732158301458,11111.427664432758,8308.254503085092,7719.635318792583,6799.641881960319
BGD,cnut,41021.41522604597,68001.74093385987,58057.798117716644,76898.5676906287,66361.1476322341,61995.08160825542,56226.63190891579
BGD,cott,14046.315614475696,14830.904588008032,13212.352913513188,16155.2841972297,14683.879394207705,13913.152909281009,12952.659547112395
BGD,grou,31127.304269897184,51600.142736835725,44054.61726008381,58351.11005399133,50355.250365340056,47042.25238996659,42665.11698477621
BGD,lent,76140.29420042847,81691.04218892661,80572.82915178008,108719.88859238973,81292.20935883612,75532.85834902222,66531.17224901739
BGD,maiz,145166.58592254375,206317.4394080143,143563.18704696526,256121.27403383108,202321.51230518922,189074.4936139016,171484.97767658968
BGD,ofib,174915.57190985873,184685.87985297127,164530.42417474624,201178.07774535147,182855.00857223207,173257.3270451208,161296.52177984503
BGD,ooil,3622.922354033657,6005.766158600509,5127.538712830586,6791.514586816532,5860.872519178629,5475.271044673286,4965.814087893625
BGD,opul,49664.34512932433,53284.95451521667,52555.573064985234,70915.17213291446,53024.80617286355,49268.13043006467,43396.56334576036
BGD,pige,807.1514008392884,865.9940157998824,854.1400135419751,1152.522607089492,861.7660510817419,800.7120679797131,705.2865955431545
BGD,pmil,28764.9147494952,39908.103774909265,36464.16833236562,45012.909415043854,39170.98644428224,36768.45441994422,33949.82374624736
BGD,pota,445414.48736354616,405179.3881215953,358185.19206175534,508657.4137885106,382528.33584297146,342287.9819397334,292261.27297214844
BGD,rape,277904.5862477276,411460.9448641507,555035.3059415488,402979.02855944046,398586.8603363746,358286.5204466856,301631.05078111467
BGD,rest,75876.96722891362,78683.98983029489,77477.31162587569,92281.2556529404,77610.77443512491,71688.96012121251,64130.79232713721
BGD,rice,11110957.72144319,14681082.351217695,11816759.373522082,17412835.19723978,14333142.412780656,13297142.88111548,10060874.392614288
BGD,sesa,34518.725924050515,57222.14713264668,48854.51196493224,64708.654429344446,55841.619663772435,52167.659718277,47313.621087943546
BGD,smil,28764.9147494952,39908.103774909265,36464.16833236562,45012.909415043854,39170.98644428224,36768.45441994422,33949.82374624736
BGD,sorg,164.7191703362879,228.52943597244263,208.8081124876413,257.7615528444639,224.30841337603408,210.55057382734344,194.4099904083049
BGD,soyb,38068.798539425916,55375.79989579508,60754.71713843574,79009.16320614857,53647.70727394778,50151.17623264271,44167.623799066816
BGD,sugc,115563.75905293002,144047.7328202582,166178.16460981293,157931.76898644125,139318.79354651304,128892.73051565545,115559.34419872265
BGD,swpo,32155.051335205444,29250.427174325712,25857.855020453422,36720.640474032785,27615.218240896706,24710.21473918224,21098.72153314484
BGD,teas,56454.603903304225,58347.47000436697,58479.84045685157,69344.92070290433,57510.83137593263,52864.47742024362,46917.078980594626
BGD,temf,42010.29352982019,51513.49985075878,58156.91277587295,60217.89114106309,50055.367627244144,44981.054521027676,38415.055268301716
BGD,toba,39506.950924801175,41713.70171442019,37161.330592442566,45438.67854559762,41300.175685559436,39132.414811308285,36430.911786295335
BGD,trof,33495.53995824892,41072.61215434136,46369.52118294298,48012.775190090324,39910.01789342586,35864.17952551984,30628.99376850053
BGD,vege,42414.63733646026,52009.31082642417,58716.66576778051,60797.48079126471,50537.14426312512,45413.9915296398,38784.795357559815
BGD,whea,364249.771933385,560800.6279494049,570191.0674469821,548056.516168176,550613.6558924619,492070.45979880093,428908.18510375393
BGR,barl,221303.0703686736,222674.8450666763,212460.04578749838,251574.6677192896,211976.119119276,196183.25190104442,181178.479085532
BGR,bean,1359.3220342397656,1167.5322146889234,1829.5938278824506,1298.3159247954359,1168.6771885973903,1240.3181966718394,1139.3011778086075
BGR,chic,1411.4484358496527,1212.3039844258813,1899.7539078729953,1348.1029036037714,1213.4928650527581,1287.8811161384733,1182.9903620145292
BGR,cott,715.0142703825137,665.6632968310339,549.7331132107701,721.4727245101599,634.6079030515452,605.215523069206,567.941857796741
BGR,grou,10161.365973524913,6572.510340539443,6846.456175922314,7666.231626868686,6382.439356340205,5569.761048056156,4782.446277382271
BGR,lent,2200.0704473024607,1889.6575330269513,2961.2080212783253,2101.331712026655,1891.510679812996,2007.4620590369052,1843.965439194436
BGR,maiz,323374.3683802368,320685.1955514977,269268.1361344561,333024.63114775554,308800.1695019896,281458.5644135027,259338.67390134718
BGR,ocer,9297.689852515943,9355.322743321798,8926.164505954008,10569.501956330803,8905.833111251724,8242.32138937428,7611.9201766225315
BGR,ofib,136.37874366968924,126.96575143916178,104.8537273154057,137.6106014052076,121.04237932863262,115.43620331020279,108.3267848658634
BGR,ooil,5530.718595323237,3577.344350462947,3726.4500248192285,4172.644694153219,3473.8908256631257,3031.559052223099,2603.032370487199
BGR,opul,486.7933311633006,418.1105593177182,655.2046179762117,464.94614080687626,418.52059141383546,444.1762963093733,408.0006073423947
BGR,pmil,3869.0005214401363,3892.983003983324,3714.399563312093,4398.23324170581,3705.9391631532867,3429.83539558883,3167.5097362538922
BGR,pota,14549.346283573315,10911.846153681108,9303.943668160511,11030.972402732128,10567.093525052009,9626.85385804779,8386.349003756524
BGR,rape,90669.50598329153,78750.70869821329,82671.19156338045,87298.54819694273,76604.03403599524,69403.84804471789,62186.767271112796
BGR,rest,6360.170059229448,7436.684594509411,9332.02024308017,8430.9879906514,7278.235789827426,6859.220529785093,6290.048646326817
BGR,rice,9526.06507926497,13698.8242980328,11112.907778976023,15338.681411313823,13177.390639371204,12316.035105016172,9421.009863934116
BGR,smil,3869.0005214401363,3892.983003983324,3714.399563312093,4398.23324170581,3705.9391631532867,3429.83539558883,3167.5097362538922
BGR,sorg,2292.2969247902565,2306.5060133333936,2200.6992889350336,2605.8555636275078,2195.6866896450992,2032.1013363209747,1876.6792062760749
BGR,soyb,579.6539264366044,617.5516464282509,675.6361341899112,592.142135374154,590.2998512726684,512.0812450863218,458.26393308966703
BGR,sunf,702023.2370377993,593752.8963491459,644943.0125843387,668236.1490543608,576753.9423670066,517994.16706728673,459433.1959543722
BGR,temf,8345.165491575313,7815.555551161706,7119.161658581575,8848.848152444218,7532.145755474319,6885.24883226343,6008.550557410725
BGR,toba,36084.35437417475,33593.77748346536,27743.172814863687,36410.29073251717,32026.516687720534,30543.18257941562,28662.106631383896
BGR,trof,4858.29828820982,4549.97569478398,4144.5566219498505,5151.526818137802,4384.9832417715215,4008.3797798202363,3497.993049647749
BGR,vege,1777.9260661303044,1665.0933944602639,1516.7276304544932,1885.2349664415967,1604.7133260652208,1466.8928235194978,1280.1134580814307
BGR,whea,1184631.7195987876,1103194.3358113042,1254546.0570057791,1264456.2000120252,1042366.8597123212,943339.1426210351,841941.7027367491
BHR,bana,94.36404432913584,119.47151870176715,118.92776335578985,133.0294396736623,111.53641980251669,102.02444226324036,85.56489777821646
BHR,opul,10.50051102883583,10.378659625529746,11.656258055166507,11.467268655231655,10.094836101834408,10.487967279775377,9.364711158289763
BHR,pota,5.76746081411958,6.885058439533425,6.342345028252206,6.9004724281604926,6.529196884554125,6.112175438900674,5.2994659088545815
BHR,rest,162.7390692192506,163.45013045824734,165.6380769970656,182.7946649196661,158.1026071904493,147.94859934681756,131.03409754827678
BHR,temf,337.37682515524375,427.1427953584686,425.19872382580786,475.61600743540555,398.77268370254615,364.7648070164239,305.917510873731
BHR,trof,468.0997754534911,592.6472468933539,589.9499085462838,659.9023100657657,553.2846057587205,506.09974226639673,424.450962455382
BHR,vege,47.858466926783954,60.592186008243914,60.31641044747048,67.46833589183949,56.56775412923337,51.74357914067567,43.395817331962824
